trip_id,part,trip_id_unique_station,trip_id_unique,line_id,direction,alternative,cluster,station_index,station_id,station_name,arrival_time,door_closing_time,arrival_is_estimated,latitude,longitude,passengers_up,passengers_continue,mekadem_nipuach_luz,passengers_continue_menupach
314929,ג,314929c7,314929c,19205,2,0,אונו-אלעד,7,20162,אבו חצירא/הירקון,09:12:00,09:12:00,False,32.096775,34.829243,2,7,1.666666667,11.66666667
310119,ג,310119c18,310119c,34046,2,0,דרומי-בת ים,18,25227,יפת/חייבי,11:10:00,11:10:00,False,32.044857,34.752277,2,21,2.8,58.8
422043,א,422043a46,422043a,12142,2,0,בת ים-רמת גן,46,26353,"דרך אבא הלל/רש""י",23:09:00,23:10:00,False,32.0929,34.81661,0,3,2.2,6.6
412480,א,412480a28,412480a,15052,1,0,מזרחי-רמת גן,28,21828,מטה מרחב ירקון/ראול ולנברג,10:10:41,,True,32.108,34.83524,0,1,3.0,3.0
314810,ג,314810c27,314810c,37085,2,0,אונו-אלעד,27,32404,שטמפפר/המכבים,16:56:02,,True,32.094826,34.892086,0,7,0.666666667,4.666666667
317568,א,317568a29,317568a,15145,1,#,חולון עירוני ומטרופוליני+תחרות חולון,29,33243,סוקולוב/חנקין,19:59:00,19:59:00,False,32.02272,34.77684,1,3,0.333333333,1.0
314432,א,314432a49,314432a,27087,2,#,חולון עירוני ומטרופוליני+תחרות חולון,49,33937,בן גוריון/שפירא,14:27:00,14:27:00,False,32.02008,34.81561,0,6,2.4,14.4
222406,א,222406a41,222406a,22007,1,0,תל אביב,41,31903,"שדרות אהרון קציר/כפר אז""ר",11:49:22,,True,32.0629,34.84584,0,5,2.0,10.0
312660,ג,312660c47,312660c,24006,2,1,דרומי-בת ים,47,36120,קרן היסוד/ניסנבאום,20:27:57,,True,32.005123,34.749302,0,0,0.666666667,0.0
219207,א,219207a27,219207a,21007,2,0,תל אביב,27,21400,יגאל אלון/עמק ברכה,08:49:00,08:47:00,False,32.07745,34.79682,0,41,2.666666667,109.3333333
415434,א,415434a7,415434a,18057,2,0,מזרחי-רמת גן,7,26162,רזיאל/זכריה,16:08:00,16:08:00,False,32.056,34.82266,1,13,1.8,23.4
313917,ג,313917c8,313917c,14068,1,0,אונו-אלעד,8,21669,קניון עזריאלי/דרך מנחם בגין,20:18:00,20:18:00,False,32.07576,34.79155,6,25,2.714285714,67.85714286
120281,א,120281a21,120281a,23012,2,#,שרון חולון מרחבי,21,25964,שד' רוקח/דרך נמיר,10:03:00,10:03:00,False,32.10003,34.7949,2,5,3.0,15.0
118141,א,118141a6,118141a,59021,2,#,שרון חולון מרחבי,6,26824,טרומפלדור/המלכים,08:34:24,,True,32.13524,34.84554,0,4,2.0,8.0
115553,ג,115553c16,115553c,15066,2,0,"פ""ת-ת""א",16,25939,פנקס/דרך נמיר,21:52:00,21:52:00,False,32.09109,34.79436,3,34,3.444444444,117.1111111
313603,ג,313603c40,313603c,20036,2,0,אונו-אלעד,40,25840,דיזנגוף/שד' נורדאו,21:33:35,,True,32.09329,34.776573,0,0,2.6,0.0
312192,ב,312192b21,312192b,16071,1,#,חולון עירוני ומטרופוליני+תחרות חולון,21,20506,דרך חיל השריון/גולומב,17:57:00,17:57:00,False,32.04967,34.7838,1,20,1.533333333,30.66666667
313011,א,313011a3,313011a,21088,2,#,חולון עירוני ומטרופוליני+תחרות חולון,3,35852,מפרץ שלמה/רמת הגולן,10:13:00,10:13:00,False,32.00529,34.79754,3,3,3.0,9.0
312203,ג,312203c2,312203c,17043,2,0,בת ים-רמת גן,2,31902,שד' אהרון קציר/מנדס,06:26:51,,True,32.05533,34.847256,0,1,2.2,2.2
315935,א,315935a29,315935a,11289,2,0,"דרומי-ראשל""צ-חולון",29,21553,שד' הר ציון/דרך שלמה,18:11:00,18:11:00,False,32.0543,34.77526,1,13,2.333333333,30.33333333
211383,ב,211383b30,211383b,16054,2,0,מזרחי-רמת גן,30,25638,ת. רכבת ההגנה,08:50:00,08:50:00,False,32.05462,34.7848,13,24,2.333333333,56.0
314814,ג,314814c5,314814c,12446,1,0,אונו-אלעד,5,35403,חנן לויתן/ברוריה בת תרדיון,13:06:32,,True,32.097137,34.875866,0,0,1.0,0.0
211448,ב,211448b21,211448b,55008,2,0,תל אביב,21,25614,היכל התרבות/דיזנגוף,21:11:53,,True,32.07436,34.77823,0,12,5.25,63.0
415446,א,415446a8,415446a,15060,2,0,מזרחי-רמת גן,8,26227,"שד' ירושלים/הרא""ה",17:00:00,17:00:00,False,32.07463,34.82544,1,13,2.833333333,36.83333333
211587,ג,211587c15,211587c,21007,2,5,תל אביב,15,25639,"לח""י/דרך קיבוץ גלויות",06:45:00,06:45:00,False,32.047314,34.79017,0,13,1.0,13.0
218428,א,218428a9,218428a,22007,2,0,תל אביב,9,38132,בית החולים תל השומר/שיקום,07:11:57,,True,32.04852,34.84922,0,1,1.666666667,1.666666667
120289,א,120289a19,120289a,10616,1,#,שרון חולון מרחבי,19,39540,בני וו. רייך/אדר,13:23:19,,True,32.29509,34.87183,0,3,0.333333333,1.0
314414,א,314414a35,314414a,16071,2,#,חולון עירוני ומטרופוליני+תחרות חולון,35,21415,דרך נמיר/יהודה המכבי,15:58:00,15:58:00,False,32.09516,34.79446,1,14,1.454545455,20.36363636
220156,א,220156a5,220156a,11204,2,0,תל אביב,5,21572,דרך בר לב/צביה לובטקין,10:40:00,10:40:00,False,32.04578,34.80572,3,28,3.2,89.6
114178,א,114178a27,114178a,10571,2,#,שרון חולון מרחבי,27,37033,וייצמן/רוטשילד,14:53:00,14:54:00,False,32.17491,34.90961,0,3,3.0,9.0
312218,ג,312218c20,312218c,10240,1,0,בת ים-רמת גן,20,35767,"קק""ל/כצנלסון",14:55:50,,True,32.023598,34.755203,0,19,3.2,60.8
311281,ג,311281c1,311281c,22018,1,0,דרומי-בת ים,1,20001,ת. רכבת תל אביב- סבידור/רציפים,19:00:00,19:00:00,False,32.083157,34.79609,8,8,3.7,29.6
218619,א,218619a5,218619a,40044,1,0,תל אביב,5,26595,ראול ולנברג/הברזל,10:34:32,,True,32.10713,34.83351,0,2,2.6,5.2
111236,ב,111236b2,111236b,10561,2,#,שרון חולון מרחבי,2,35378,ת. רכבת קרית אריה,04:59:38,,True,32.10504,34.86344,0,0,6.0,0.0
218095,א,218095a5,218095a,21013,2,0,תל אביב,5,20343,נס לגויים/שרירא גאון,19:30:13,,True,32.04442,34.76236,0,0,1.666666667,0.0
220348,א,220348a22,220348a,21013,1,0,תל אביב,22,22994,בן יהודה/פרישמן,18:33:00,18:33:00,False,32.08007,34.76981,1,18,2.4,43.2
312214,ג,312214c47,312214c,15042,1,0,בת ים-רמת גן,47,36131,בית ספר בני ציון/הנביאים,07:27:00,07:27:00,False,32.011818,34.746056,1,6,2.0,12.0
313808,ג,313808c11,313808c,14068,1,0,אונו-אלעד,11,28665,הבורסה/דרך ז'בוטינסקי,12:03:37,,True,32.082535,34.800724,0,3,2.666666667,8.0
311538,א,311538a7,311538a,23096,1,#,חולון עירוני ומטרופוליני+תחרות חולון,7,33938,דרך בן גוריון/ז'בוטינסקי,08:17:11,,True,32.02135,34.81442,0,14,1.333333333,18.66666667
313370,ג,313370c22,313370c,23056,1,0,אונו-אלעד,22,21109,כביש 4/מחלף אלוף שדה,07:09:00,07:09:00,False,32.0548,34.833797,1,5,2.333333333,11.66666667
113571,ג,113571c1,113571c,29082,1,0,"פ""ת-ת""א",1,36667,בית רבקה,20:53:00,20:54:00,False,32.072292,34.89239,0,0,2.75,0.0
218591,א,218591a11,218591a,11279,2,0,תל אביב,11,26030,דרך משה דיין/לה גווארדייה,17:02:56,,True,32.0579,34.80054,0,6,3.0,18.0
314928,ג,314928c46,314928c,10137,2,0,אונו-אלעד,46,26683,קלצ'קין,07:59:00,08:00:00,False,32.117233,34.804012,0,0,1.333333333,0.0
311536,ב,311536b10,311536b,53073,1,0,"דרומי-ראשל""צ-חולון",10,21586,הגן הזואולוגי/הרצל,17:45:25,,True,32.04797,34.76894,0,6,3.75,22.5
415205,א,415205a3,415205a,21008,1,0,מזרחי-בני ברק,3,26573,"ביה""ס אהל צביה/בן זומא",15:26:00,15:26:00,False,32.08757,34.8433,6,19,3.142857143,59.71428571
222544,א,222544a30,222544a,29082,1,0,"פ""ת-ת""א",30,25732,בית הדר דפנה/שד' שאול המלך,12:23:00,12:24:00,False,32.07781,34.79108,4,31,2.571428571,79.71428571
314431,ג,314431c27,314431c,37085,2,0,אונו-אלעד,27,32404,שטמפפר/המכבים,09:11:00,09:11:00,False,32.094826,34.892086,2,15,1.333333333,20.0
313370,ג,313370c27,313370c,23056,1,0,אונו-אלעד,27,35333,דרך לוי אשכול /הרוגי מלכות בבל,07:24:16,,True,32.057816,34.864174,0,8,2.333333333,18.66666667
218954,א,218954a2,218954a,14041,2,0,תל אביב,2,25222,הרב רובינשטיין/נרדור,15:02:00,15:03:00,False,32.03555,34.75826,2,8,2.5,20.0
111861,ב,111861b35,111861b,16024,2,#,שרון חולון מרחבי,35,21498,מכון התקנים/חיים לבנון,08:46:00,08:46:00,False,32.1086,34.80138,1,18,4.0,72.0
311896,ג,311896c43,311896c,15042,1,0,בת ים-רמת גן,43,36207,בלפור/ז'בוטינסקי,16:08:00,16:09:00,False,32.020496,34.74543,4,18,3.4,61.2
317299,א,317299a37,317299a,12172,2,0,"דרומי-ראשל""צ-חולון",37,25392,העלייה/פרנקל,21:12:00,21:12:00,False,32.05657,34.77294,3,10,2.666666667,26.66666667
219205,א,219205a26,219205a,25005,1,0,תל אביב,26,21534,תיכון חדש רבין/דרך נמיר,11:17:00,11:17:00,False,32.09029,34.7953,0,15,2.461538462,36.92307692
310804,ג,310804c49,310804c,12125,1,0,דרומי-בת ים,49,36164,"כ""ט בנובמבר/אנה פרנק",08:21:00,08:22:00,False,32.010387,34.75385,0,26,2.75,71.5
414021,א,414021a34,414021a,13067,1,0,מזרחי-רמת גן,34,26014,איצטדיון וינטר,14:29:00,14:29:00,False,32.04617,34.81462,0,0,2.375,0.0
311011,ב,311011b5,311011b,12271,1,#,חולון עירוני ומטרופוליני+תחרות חולון,5,25075,הפקולטה להנדסה/ד''ר ג'ורג' וויז,12:46:57,,True,32.1097,34.80702,0,2,2.6,5.2
314062,א,314062a26,314062a,11119,2,0,"דרומי-ראשל""צ-חולון",26,36056,זבוטינסקי/האחים סמילצנסקי,15:57:36,,True,31.96035,34.80095,0,9,0.25,2.25
313916,ג,313916c37,313916c,14068,2,0,אונו-אלעד,37,21675,גשר קלקא/דרך מנחם בגין,18:34:00,18:34:00,False,32.07136,34.789196,0,8,2.714285714,21.71428571
310618,ב,310618b34,310618b,18010,2,0,"דרומי-ראשל""צ-חולון",34,21539,בן יהודה/אלנבי,12:41:00,12:41:00,False,32.07377,34.76828,0,11,2.333333333,25.66666667
221679,א,221679a18,221679a,27004,2,0,תל אביב,18,22999,בן יהודה/שד' נורדאו,22:31:20,,True,32.09335,34.77502,0,1,0.545454545,0.545454545
111309,ג,111309c19,111309c,19047,2,#,השרון,19,20302,משה סנה/בני אפרים,14:08:00,14:08:00,False,32.12478,34.825127,0,10,3.0,30.0
211990,ג,211990c23,211990c,19016,1,0,תל אביב,23,26025,אסא קדמוני/הרב יוסף צוברי,08:24:00,08:24:00,False,32.050995,34.80522,0,4,1.4,5.6
220398,א,220398a11,220398a,17023,1,0,תל אביב,11,21221,גשר קלקא/דרך מנחם בגין,11:24:00,11:25:00,False,32.07144,34.78977,2,13,1.375,17.875
118207,א,118207a12,118207a,10605,2,#,שרון חולון מרחבי,12,20118,מחלף גלילות מערב,10:21:00,10:22:00,False,32.14144,34.80176,1,27,1.307692308,35.30769231
114537,ג,114537c28,114537c,15051,1,0,"פ""ת-ת""א",28,20036,דרך זאב ז'בוטינסקי/הרצל,05:07:00,05:07:00,False,32.088917,34.81565,1,22,3.0,66.0
210087,א,210087a7,210087a,25005,1,0,תל אביב,7,25582,"שד' רוטשילד/מזא""ה",05:22:40,,True,32.06567,34.77729,0,6,4.0,24.0
210875,ב,210875b16,210875b,21007,1,0,תל אביב,16,25888,כיכר המדינה/ליפסקי,12:32:00,12:32:00,False,32.08802,34.78955,0,6,2.5,15.0
211361,ג,211361c19,211361c,13067,1,0,מזרחי-רמת גן,19,26221,דרך נגבה/הירדן,09:09:00,09:09:00,False,32.070045,34.829166,1,12,2.333333333,28.0
314615,ג,314615c15,314615c,10236,2,0,אונו-אלעד,15,38175,מחנה דורי,14:12:00,14:12:00,False,32.036175,34.846012,3,15,3.0,45.0
310696,ג,310696c17,310696c,18019,2,0,"דרומי-ראשל""צ-חולון",17,36175,אלי כהן/מצדה,09:20:00,09:20:00,False,32.01269,34.75848,3,12,0.444444444,5.333333333
211626,ג,211626c4,211626c,13104,1,0,תל אביב,4,22989,שוק הכרמל/אלנבי,19:14:00,19:14:00,False,32.068607,34.770782,2,13,1.0,13.0
220021,א,220021a44,220021a,20022,1,0,תל אביב,44,26798,בית אל/דבורה הנביאה,08:13:10,,True,32.11777,34.83825,0,4,1.333333333,5.333333333
312284,ג,312284c11,312284c,15025,2,0,דרומי-בת ים,11,35502,שדרות העצמאות/הרב עוזיאל,06:48:00,06:48:00,False,32.023155,34.747063,5,41,4.0,164.0
310297,ב,310297b16,310297b,16071,2,#,חולון עירוני ומטרופוליני+תחרות חולון,16,34937,בית ספר קוגל/ברקת,13:06:00,13:06:00,False,32.0107,34.77459,0,34,1.454545455,49.45454545
120315,א,120315a18,120315a,12278,1,#,שרון חולון מרחבי,18,39755,קמפוס חנקין/חנקין,12:05:00,12:05:00,False,32.0157,34.77848,1,4,2.0,8.0
314349,ג,314349c32,314349c,33077,1,0,אונו-אלעד,32,31040,ראשון לציון/זכרון יעקב,20:02:19,,True,32.10139,34.876858,0,1,3.0,3.0
318397,א,318397a15,318397a,21004,1,#,חולון עירוני ומטרופוליני+תחרות חולון,15,36366,ויצמן/ההסתדרות,09:39:00,09:39:00,False,32.0186,34.77084,6,22,2.0,44.0
219825,א,219825a8,219825a,40044,1,0,תל אביב,8,21716,שד' רוקח/בכור שטרית,08:28:00,08:28:00,False,32.10745,34.81443,3,8,2.666666667,21.33333333
220068,א,220068a24,220068a,40044,2,0,תל אביב,24,21615,דרך נמיר/פנקס,19:26:00,19:26:00,False,32.09201,34.7952,0,10,2.666666667,26.66666667
312616,ג,312616c32,312616c,22018,2,0,דרומי-בת ים,32,23018,אלנבי/בלפור,16:06:00,16:06:00,False,32.06811,34.77103,0,30,3.666666667,110.0
312683,ג,312683c4,312683c,10240,1,0,בת ים-רמת גן,4,28500,דרך ז'בוטינסקי/דרך בן גוריון,00:10:00,00:10:00,False,32.09074,34.821915,0,1,3.4,3.4
312797,א,312797a49,312797a,22089,2,1,"דרומי-ראשל""צ-חולון",49,26724,דבורה הנביאה/משה סנה,12:44:14,,True,32.11873,34.82593,0,3,2.0,6.0
314782,ג,314782c14,314782c,10236,1,0,אונו-אלעד,14,21194,דרך משה דיין/ההגנה,12:28:00,12:28:00,False,32.052456,34.799862,1,21,2.5,52.5
313317,ג,313317c13,313317c,70001,1,0,אונו-אלעד,13,31205,בן פורת/ראשונים,16:37:00,16:37:00,False,32.02835,34.850754,1,16,2.6,41.6
417532,א,417532a18,417532a,53011,1,5,מזרחי-בני ברק,18,26488,דמשק אליעזר/הרב יצחק נסים,22:18:00,22:19:00,False,32.07395,34.83757,1,13,3.666666667,47.66666667
311147,ב,311147b34,311147b,10189,1,0,"דרומי-ראשל""צ-חולון",34,33317,סוקולוב/חנקין,15:25:00,15:25:00,False,32.02257,34.7774,5,14,2.0,28.0
118715,א,118715a30,118715a,77015,1,#,שרון חולון מרחבי,30,25308,דרך בן צבי/יהודה הימית,18:31:16,,True,32.04974,34.76132,0,2,2.5,5.0
314600,ג,314600c26,314600c,33077,2,0,אונו-אלעד,26,31429,דרך חטיבת אלכסנדרוני/מבואות,08:27:47,,True,32.04521,34.8658,0,6,1.333333333,8.0
410271,א,410271a10,410271a,15058,2,0,מזרחי-רמת גן,10,26075,"המאבק/כ""ג",06:01:00,06:01:00,False,32.06258,34.81042,1,2,3.0,6.0
120296,א,120296a2,120296a,13611,1,#,שרון חולון מרחבי,2,39508,פתח תקווה/לילינבלום,11:14:23,,True,32.32478,34.86024,0,1,1.0,1.0
312291,א,312291a42,312291a,18010,1,0,"דרומי-ראשל""צ-חולון",42,36101,יצחק שדה/בלפור,11:48:28,,True,32.01127,34.74017,0,1,2.666666667,2.666666667
121379,א,121379a18,121379a,23012,1,#,שרון חולון מרחבי,18,21699,"ביה""ס אליאנס/רדינג",05:29:05,,True,32.10656,34.79426,0,1,2.0,2.0
317380,א,317380a33,317380a,21005,1,#,חולון עירוני ומטרופוליני+תחרות חולון,33,34067,אילת/יוספטל,20:02:38,,True,32.01254,34.76501,0,5,1.666666667,8.333333333
114261,ג,114261c16,114261c,81001,1,0,"פ""ת-ת""א",16,28500,דרך ז'בוטינסקי/דרך בן גוריון,09:45:28,,True,32.09074,34.821915,0,8,3.181818182,25.45454545
211453,ג,211453c16,211453c,17023,1,0,תל אביב,16,25749,דרך משה דיין/דרך השלום,13:29:00,13:29:00,False,32.069794,34.79924,0,4,1.0,4.0
313957,ג,313957c24,313957c,10140,2,0,דרומי-בת ים,24,26171,משה דיין/קרל נטר,07:36:00,07:36:00,False,32.061924,34.82427,0,11,1.333333333,14.66666667
119314,א,119314a28,119314a,10614,1,#,שרון חולון מרחבי,28,20165,מחלף גהה,16:52:00,16:52:00,False,32.09285,34.8447,0,21,0.666666667,14.0
314157,ג,314157c34,314157c,17078,2,0,אונו-אלעד,34,31693,רוטשילד/גד מכנס,11:10:43,,True,32.07682,34.88532,0,12,1.0,12.0
110808,ג,110808c15,110808c,10347,2,#,השרון,15,20051,דרך נמיר/אינשטיין,11:24:00,11:24:00,False,32.113247,34.792778,0,24,1.666666667,40.0
114902,ג,114902c30,114902c,10292,2,0,"פ""ת-ת""א",30,21230,דרך בן גוריון/יהושע בן נון,19:30:00,19:30:00,False,32.092133,34.822563,1,1,2.6,2.6
111693,ב,111693b21,111693b,14026,2,#,שרון חולון מרחבי,21,25632,אבן גבירול/השופטים,10:38:00,10:38:00,False,32.07668,34.78131,1,8,1.6,12.8
110964,ב,110964b23,110964b,12278,1,#,שרון חולון מרחבי,23,34015,"אלופי צה""ל/בית לחם",17:20:16,,True,32.01009,34.79009,0,2,2.333333333,4.666666667
114903,ג,114903c6,114903c,10292,1,0,"פ""ת-ת""א",6,22970,רבי עקיבא/הרב קוק,20:14:00,20:14:00,False,32.087536,34.827965,1,3,4.25,12.75
211426,ב,211426b1,211426b,35002,1,0,מזרחי-בני ברק,1,20163,אזור התעשייה,19:01:00,19:01:00,False,32.10252,34.82796,0,0,1.6,0.0
119957,א,119957a40,119957a,46022,2,#,שרון חולון מרחבי,40,36320,בן גוריון/רבינוביץ,07:14:00,07:14:00,False,31.99857,34.76724,3,6,1.5,9.0
118206,א,118206a40,118206a,77015,2,#,שרון חולון מרחבי,40,22932,דרך משה דיין/דרך בר לב,09:02:00,09:02:00,False,32.04798,34.79932,0,4,2.5,10.0
211178,ב,211178b22,211178b,16054,1,0,מזרחי-רמת גן,22,21398,יגאל אלון/דרך השלום,18:07:00,18:07:00,False,32.07314,34.79498,2,21,2.8,58.8
120195,א,120195a34,120195a,12619,1,#,שרון חולון מרחבי,34,26876,סוקולוב סנטר/סוקולוב,15:49:00,15:49:00,False,32.1455,34.83827,0,1,0.333333333,0.333333333
118279,א,118279a29,118279a,12619,1,#,שרון חולון מרחבי,29,20216,הרב קוק/ויצמן,12:54:00,12:54:00,False,32.16223,34.83529,0,4,0.5,2.0
219451,א,219451a27,219451a,20022,1,0,תל אביב,27,26302,ת. רכבת האוניברסיטה/שד' רוקח,11:42:00,11:43:00,False,32.10278,34.80697,3,14,3.0,42.0
122224,א,122224a14,122224a,10600,1,#,שרון חולון מרחבי,14,20495,מחלף נוף ים,06:08:00,06:08:00,False,32.18701,34.81541,0,37,2.5,92.5
313943,ג,313943c26,313943c,17078,2,0,אונו-אלעד,26,31578,כביש 40/צומת נחלים,14:01:29,,True,32.05635,34.904026,0,12,0.666666667,8.0
412825,א,412825a7,412825a,11160,1,0,מזרחי-בני ברק,7,21140,ת. רכבת תל אביב סבידור/על פרשת דרכים,11:33:00,11:33:00,False,32.08224,34.79536,1,8,3.25,26.0
221021,א,221021a30,221021a,22007,1,1,תל אביב,30,26481,דמשק אליעזר/עזרא,23:27:26,,True,32.07576,34.83601,0,8,3.333333333,26.66666667
313048,א,313048a24,313048a,12171,1,#,חולון עירוני ומטרופוליני+תחרות חולון,24,20353,ת. רכבת ההגנה/החרש,10:16:00,10:17:00,False,32.05569,34.78329,2,8,3.0,24.0
211594,ג,211594c3,211594c,17023,2,0,תל אביב,3,20468,דרך בן גוריון/גולומב,17:02:43,,True,32.068832,34.81716,0,0,1.3,0.0
119378,א,119378a8,119378a,10623,1,#,שרון חולון מרחבי,8,39104,אהוד מנור/מנחם בגין,14:05:52,,True,32.27487,34.84287,0,2,1.0,2.0
314459,ג,314459c23,314459c,32075,2,0,אונו-אלעד,23,31757,כביש 40/צומת מגשימים,16:56:44,,True,32.050323,34.904827,0,1,1.0,1.0
